@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric

@data
ncf_8_16_4_u.2,2,2
ncf_8_16_4_u.5,2,2
ncf_8_16_4_u.6,2,2
ncf_8_16_4_u.9,2,2
nusmv.syncarb10^2.B-f2,2,2
nusmv.syncarb5^2.B-f4-shuffled,2,2
nusmv.tcas^4.B-f3-shuffled,2,2
par16-1-c-00-shuffled,2,2
par8-1-c-50-shuffled,2,2
par8-3-c-00-shuffled,2,2
par8-3-c-90-shuffled,2,2
par8-4-90-shuffled,2,2
par8-4-c-90-shuffled,2,2
Qq2k3k3v100v100m1000s10,2,2
Qq2k3k3v100v100m1000s2,2,2
Qq2k3k3v100v100m1000s6,2,2
Qq2k3k3v100v100m1200s10,2,2
Qq2k3k3v100v100m1200s1,2,2
Qq2k3k3v100v100m1200s2,2,2
Qq2k3k3v100v100m1200s5,2,2
Qq2k3k3v100v100m1400s10,2,2
Qq2k3k3v100v100m1400s1,2,2
Qq2k3k3v100v100m1400s2,2,2
Qq2k3k3v100v100m1400s5,2,2
Qq2k3k3v100v100m1400s6,2,2
Qq2k3k3v100v100m1400s7,2,2
Qq2k3k3v100v100m1600s3,2,2
Qq2k3k3v100v100m1600s5,2,2
Qq2k3k3v100v100m1600s6,2,2
Qq2k3k3v100v100m1600s8,2,2
Qq2k3k3v100v100m1800s10,2,2
Qq2k3k3v100v100m1800s2,2,2
Qq2k3k3v100v100m1800s3,2,2
Qq2k3k3v100v100m1800s4,2,2
Qq2k3k3v100v100m1800s5,2,2
Qq2k3k3v100v100m1800s7,2,2
Qq2k3k3v100v100m2000s10,2,2
Qq2k3k3v100v100m2000s1,2,2
Qq2k3k3v100v100m2000s3,2,2
Qq2k3k3v100v100m2000s6,2,2
Qq2k3k3v100v100m2000s9,2,2
Qq2k3k3v100v100m400s1,2,2
Qq2k3k3v100v100m400s2,2,2
Qq2k3k3v100v100m400s4,2,2
Qq2k3k3v100v100m400s5,2,2
Qq2k3k3v100v100m400s7,2,2
Qq2k3k3v100v100m400s9,2,2
Qq2k3k3v100v100m600s10,2,2
Qq2k3k3v100v100m600s2,2,2
Qq2k3k3v100v100m600s7,2,2
Qq2k3k3v100v100m800s2,2,2
Qq2k3k3v100v100m800s6,2,2
Qq2k3k3v100v100m800s7,2,2
Qq2k3k3v100v100m800s8,2,2
Qq2k3k3v100v100m800s9,2,2
Qq2k3k3v20v20m120s1,2,2
Qq2k3k3v20v20m120s3,2,2
Qq2k3k3v20v20m120s4,2,2
Qq2k3k3v20v20m120s6,2,2
Qq2k3k3v20v20m120s8,2,2
Qq2k3k3v20v20m120s9,2,2
Qq2k3k3v20v20m160s10,2,2
Qq2k3k3v20v20m160s2,2,2
Qq2k3k3v20v20m160s3,2,2
Qq2k3k3v20v20m160s4,2,2
Qq2k3k3v20v20m160s5,2,2
Qq2k3k3v20v20m160s6,2,2
Qq2k3k3v20v20m160s7,2,2
Qq2k3k3v20v20m160s8,2,2
Qq2k3k3v20v20m200s1,2,2
Qq2k3k3v20v20m200s2,2,2
Qq2k3k3v20v20m200s7,2,2
Qq2k3k3v20v20m240s10,2,2
Qq2k3k3v20v20m240s3,2,2
Qq2k3k3v20v20m240s4,2,2
Qq2k3k3v20v20m240s5,2,2
Qq2k3k3v20v20m240s6,2,2
Qq2k3k3v20v20m240s7,2,2
Qq2k3k3v20v20m280s10,2,2
Qq2k3k3v20v20m280s3,2,2
Qq2k3k3v20v20m280s5,2,2
Qq2k3k3v20v20m280s6,2,2
Qq2k3k3v20v20m280s7,2,2
Qq2k3k3v20v20m320s4,2,2
Qq2k3k3v20v20m320s6,2,2
Qq2k3k3v20v20m360s2,2,2
Qq2k3k3v20v20m360s6,2,2
Qq2k3k3v20v20m400s4,2,2
Qq2k3k3v20v20m400s6,2,2
Qq2k3k3v20v20m400s7,2,2
Qq2k3k3v20v20m400s9,2,2
Qq2k3k3v20v20m80s4,2,2
Qq2k3k3v20v20m80s5,2,2
Qq2k3k3v20v20m80s7,2,2
Qq2k3k3v20v20m80s9,2,2
Qq2k3k3v50v50m1000s10,2,2
Qq2k3k3v50v50m1000s1,2,2
Qq2k3k3v50v50m1000s4,2,2
Qq2k3k3v50v50m1000s5,2,2
Qq2k3k3v50v50m1000s6,2,2
Qq2k3k3v50v50m1000s8,2,2
Qq2k3k3v50v50m1000s9,2,2
Qq2k3k3v50v50m200s10,2,2
Qq2k3k3v50v50m200s1,2,2
Qq2k3k3v50v50m200s2,2,2
Qq2k3k3v50v50m200s4,2,2
Qq2k3k3v50v50m200s6,2,2
Qq2k3k3v50v50m200s8,2,2
Qq2k3k3v50v50m200s9,2,2
Qq2k3k3v50v50m300s1,2,2
Qq2k3k3v50v50m300s8,2,2
Qq2k3k3v50v50m400s10,2,2
Qq2k3k3v50v50m400s4,2,2
Qq2k3k3v50v50m400s5,2,2
Qq2k3k3v50v50m400s6,2,2
Qq2k3k3v50v50m400s7,2,2
Qq2k3k3v50v50m400s9,2,2
Qq2k3k3v50v50m500s10,2,2
Qq2k3k3v50v50m500s1,2,2
Qq2k3k3v50v50m500s3,2,2
Qq2k3k3v50v50m600s1,2,2
Qq2k3k3v50v50m600s4,2,2
Qq2k3k3v50v50m600s5,2,2
Qq2k3k3v50v50m600s6,2,2
Qq2k3k3v50v50m600s8,2,2
Qq2k3k3v50v50m700s1,2,2
Qq2k3k3v50v50m700s7,2,2
Qq2k3k3v50v50m800s2,2,2
Qq2k3k3v50v50m800s9,2,2
Qq2k3k3v50v50m900s1,2,2
Qq2k3k3v50v50m900s8,2,2
Qq2k3k3v50v50m900s9,2,2
qshifter_3,2,2
qshifter_4,2,2
qshifter_8,2,2
rankfunc15_unsigned_32,2,2
rankfunc16_signed_64,2,2
rankfunc1_signed_32,2,2
rankfunc20_unsigned_32,2,2
rankfunc21_signed_16,2,2
rankfunc24_unsigned_64,2,2
rankfunc25_signed_64,2,2
rankfunc27_signed_64,2,2
rankfunc28_unsigned_16,2,2
rankfunc29_signed_16,2,2
rankfunc30_signed_64,2,2
rankfunc31_unsigned_16,2,2
rankfunc32_signed_64,2,2
rankfunc34_signed_32,2,2
rankfunc37_unsigned_32,2,2
rankfunc3_signed_64,2,2
rankfunc40_unsigned_64,2,2
rankfunc41_signed_32,2,2
rankfunc44_unsigned_32,2,2
rankfunc46_unsigned_32,2,2
rankfunc48_unsigned_16,2,2
rankfunc49_signed_32,2,2
rankfunc50_signed_64,2,2
rankfunc51_signed_32,2,2
rankfunc53_signed_16,2,2
rankfunc54_signed_32,2,2
rankfunc60_unsigned_32,2,2
rankfunc6_unsigned_16,2,2
rankfunc7_signed_16,2,2
rankfunc8_unsigned_32,2,2
rankfunc9_signed_64,2,2
ring_r4_ser--opt-11_-shuffled,2,2
ring_r6_ser---16_-shuffled,2,2
ring_r7_ser---19_-shuffled,2,2
robots_1_5_2_10.2,2,2
robots_1_5_2_21.4,2,2
robots_1_5_2_28.2,2,2
robots_1_5_2_31.2,2,2
robots_1_5_2_3.4,2,2
robots_1_5_2_39.4,2,2
robots_1_5_2_40.8,2,2
robots_1_5_2_45.4,2,2
robots_1_5_2_47.2,2,2
robots_1_5_2_54.8,2,2
robots_1_5_2_61.8,2,2
robots_1_5_2_75.8,2,2
robots_1_5_2_80.4,2,2
robots_1_5_2_81.2,2,2
robots_1_5_2_82.4,2,2
robots_1_5_3_100.2,2,2
robots_1_5_3_100.8,2,2
robots_1_5_3_2.4,2,2
robots_1_5_3_39.8,2,2
robots_1_5_3_44.4,2,2
robots_1_5_3_51.2,2,2
robots_1_5_3_55.8,2,2
robots_1_5_3_57.4,2,2
robots_1_5_3_62.2,2,2
robots_1_5_3_64.8,2,2
robots_1_5_3_78.4,2,2
robots_1_5_3_80.2,2,2
robots_1_5_3_8.8,2,2
robots_1_5_3_90.8,2,2
robots_1_5_3_91.2,2,2
robots_1_5_4_100.2,2,2
robots_1_5_4_1.8,2,2
robots_1_5_4_24.8,2,2
robots_1_5_4_30.4,2,2
robots_1_5_4_31.4,2,2
robots_1_5_4_44.2,2,2
robots_1_5_4_46.4,2,2
robots_1_5_4_46.8,2,2
robots_1_5_4_52.2,2,2
robots_1_5_4_56.8,2,2
robots_1_5_4_59.2,2,2
robots_1_5_4_73.2,2,2
robots_1_5_4_87.4,2,2
robots_1_5_4_96.8,2,2
robots_1_5_4_98.4,2,2
robots_1_5_4_99.8,2,2
robots_1_5_5_100.8,2,2
robots_1_5_5_10.8,2,2
robots_1_5_5_12.4,2,2
robots_1_5_5_14.8,2,2
robots_1_5_5_15.2,2,2
robots_1_5_5_26.4,2,2
robots_1_5_5_30.4,2,2
robots_1_5_5_31.2,2,2
robots_1_5_5_38.2,2,2
robots_1_5_5_56.2,2,2
robots_1_5_5_5.8,2,2
robots_1_5_5_62.2,2,2
robots_1_5_5_66.4,2,2
robots_1_5_5_75.2,2,2
robots_1_5_5_95.8,2,2
robots_1_5_5_97.2,2,2
robots_1_5_5_99.8,2,2
s1196_d3_u-shuffled,2,2
s298_d11_s-shuffled,2,2
s298_d9_s-shuffled,2,2
s386_d12_u-shuffled,2,2
s499_d15_s-shuffled,2,2
s510_d12_s-shuffled,2,2
s510_d31_s-shuffled,2,2
s510_d4_s-shuffled,2,2
s713_d5_s-shuffled,2,2
s820_d7_s-shuffled,2,2
S-adeu-1,2,2
S-adeu-6,2,2
S-adeu-7,2,2
S-adeu-8,2,2
S-edau-1,2,2
S-edau-3,2,2
S-edau-8,2,2
sortnetsort10.AE.stepl.005,2,2
sortnetsort10.v.stepl.006,2,2
sortnetsort10.v.stepl.007,2,2
sortnetsort10.v.stepl.012-shuffled,2,2
sortnetsort5.AE.stepl.003,2,2
sortnetsort5.AE.stepl.005,2,2
sortnetsort5.AE.stepl.006,2,2
sortnetsort6.AE.stepl.003,2,2
sortnetsort7.AE.stepl.005,2,2
sortnetsort8.AE.stepl.007,2,2
sortnetsort9.v.stepl.006,2,2
ssa7552-159-00-shuffled,2,2
ssa7552-159-50-shuffled,2,2
ssa7552-159-90-shuffled,2,2
stmt11_643_645,2,2
stmt124_966_965,2,2
stmt1_392_393,2,2
stmt16_0_1,2,2
stmt16_47_48,2,2
stmt17_143_144,2,2
stmt17_63_78,2,2
stmt17_99_98,2,2
stmt18_258_260,2,2
stmt19_125_302,2,2
stmt19_133_257,2,2
stmt19_137_313,2,2
stmt19_142_261,2,2
stmt19_217_250,2,2
stmt19_261_266,2,2
stmt19_2_83,2,2
stmt19_313_318,2,2
stmt19_3_309,2,2
stmt19_3_78,2,2
stmt19_3_83,2,2
stmt19_66_318,2,2
stmt19_66_90,2,2
stmt19_83_302,2,2
stmt21_252_310,2,2
stmt21_310_360,2,2
stmt21_4_5,2,2
stmt21_71_304,2,2
stmt21_71_70,2,2
stmt21_79_314,2,2
stmt22_6_80,2,2
stmt24_148_149,2,2
stmt24_292_293,2,2
stmt24_7_8,2,2
stmt27_149_224,2,2
stmt27_296_297,2,2
stmt27_93_98,2,2
stmt28_68_81,2,2
stmt2_976_999,2,2
stmt31_22_23,2,2
stmt32_153_277,2,2
stmt32_228_277,2,2
stmt3_639_640,2,2
stmt41_235_286,2,2
stmt41_262_275,2,2
stmt44_107_108,2,2
stmt44_252_301,2,2
stmt44_40_162,2,2
stmt44_554_604,2,2
stmt46_163_289,2,2
stmt47_239_290,2,2
stmt50_167_293,2,2
stmt52_54_55,2,2
stmt70_191_213,2,2
stmt70_495_501,2,2
stmt72_696_721,2,2
stmt7_33_34,2,2
stmt82_224_225,2,2
stmt85_64_122,2,2
stmt86_889_890,2,2
stmt9_350_351,2,2
szymanski-10-s-shuffled,2,2
szymanski-24-s-shuffled,2,2
T-adeu-0,2,2
T-adeu-3,2,2
T-adeu-7,2,2
T-adeu-8,2,2
T-adeu-9,2,2
T-edau-0,2,2
T-edau-1,2,2
T-edau-2,2,2
T-edau-5,2,2
T-edau-6,2,2
T-edau-8,2,2
term1.blif_0.10_0.20_0_0_out_exact-shuffled,2,2
test1_quant2,2,2
test1_quant_squaring2,2,2
test3_quant2-shuffled,2,2
test3_quant4,2,2
test4_quant4,2,2
texas.ifetch1^4.E-f4-shuffled,2,2
texas.ifetch1^9.E-f4-shuffled,2,2
TOILET10.1.iv.20-shuffled,2,2
toilet_a_02_10.2-shuffled,2,2
toilet_a_04_10.2-shuffled,2,2
toilet_a_06_10.2-shuffled,2,2
toilet_a_08_10.2-shuffled,2,2
toilet_a_10_01.11-shuffled,2,2
toilet_a_10_10.2-shuffled,2,2
toilet_c_02_01.2-shuffled,2,2
toilet_c_04_01.4-shuffled,2,2
toilet_c_06_10.2-shuffled,2,2
toilet_c_08_01.13-shuffled,2,2
toilet_c_08_01.16-shuffled,2,2
toilet_c_08_05.10-shuffled,2,2
toilet_c_08_05.6-shuffled,2,2
toilet_c_08_05.8-shuffled,2,2
toilet_c_08_05.9-shuffled,2,2
toilet_c_10_01.11-shuffled,2,2
toilet_c_10_01.20-shuffled,2,2
toilet_c_10_01.4-shuffled,2,2
toilet_c_10_05.7-shuffled,2,2
toilet_c_10_10.2-shuffled,2,2
toilet_g_02_01.2-shuffled,2,2
toilet_g_08_01.2-shuffled,2,2
toilet_g_20_01.2-shuffled,2,2
Umbrella_tbm_05.tex.module.000025,2,2
Umbrella_tbm_05.tex.module.000039,2,2
Umbrella_tbm_05.tex.module.000053,2,2
Umbrella_tbm_05.tex.module.000065,2,2
Umbrella_tbm_05.tex.module.000088,2,2
Umbrella_tbm_14.tex.moduleQ2.1S.000749,2,2
Umbrella_tbm_14.tex.moduleQ2.1S.000773,2,2
Umbrella_tbm_14.tex.moduleQ2.1S.000787,2,2
Umbrella_tbm_14.tex.moduleQ2.1S.000792,2,2
Umbrella_tbm_14.tex.moduleQ2.1S.000808,2,2
Umbrella_tbm_14.tex.moduleQ2.1S.000812,2,2
Umbrella_tbm_14.tex.moduleQ2.2S.000001,2,2
Umbrella_tbm_14.tex.moduleQ2.2S.000003,2,2
Umbrella_tbm_21.tex.module.000029,2,2
Umbrella_tbm_21.tex.module.000056,2,2
Umbrella_tbm_21.tex.module.000079,2,2
Umbrella_tbm_21.tex.module.000129,2,2
Umbrella_tbm_21.tex.module.000134,2,2
Umbrella_tbm_23.tex.moduleQ1.2S.000001,2,2
Umbrella_tbm_24.tex.module.000066,2,2
Umbrella_tbm_24.tex.module.000103,2,2
Umbrella_tbm_25.tex.module.000087,2,2
Umbrella_tbm_25.tex.module.000106,2,2
Umbrella_tbm_25.tex.module.000121,2,2
Umbrella_tbm_25.tex.moduleQ3.2S.000075,2,2
Umbrella_tbm_25.tex.moduleQ3.2S.000120,2,2
Umbrella_tbm_26.tex.module.000004,2,2
Umbrella_tbm_26.tex.moduleQ3.2S.000014,2,2
Umbrella_tbm_26.tex.moduleQ3.2S.000037,2,2
Umbrella_tbm_29.tex.module.000078,2,2
vis.arbiter.E-f4-shuffled,2,2
vis.prodcell^01.E-d4-shuffled,2,2
vis.prodcell^05.E-f4-shuffled,2,2
vis.prodcell^08.E-f4-shuffled,2,2
vis.prodcell^09.E-f2-shuffled,2,2
vis.prodcell^23.E-f4-shuffled,2,2
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,2,2
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,2,2
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,2,2
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,2,2
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,2,2
x120.1,2,2
x120.3,2,2
x120.4,2,2
x120.5,2,2
x120.7,2,2
x120.9,2,2
x240.0,2,2
x240.2,2,2
x240.4,2,2
x240.6,2,2
x240.7,2,2
x30.1,2,2
x30.2,2,2
x30.4,2,2
x30.5,2,2
x30.8,2,2
x30.9,2,2
x60.0,2,2
x60.1,2,2
x60.2,2,2
x60.7,2,2
x60.8,2,2
x60.9,2,2
